player_name,current_team,season,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,salary
Dennis Schröder,LAL,2022-23,29.0,LAL,NBA,PG,66.0,50.0,30.1,4.1,9.8,0.415,1.1,3.4,0.329,3.0,0.461,0.472,3.3,3.8,0.857,0.3,2.2,2.5,4.5,0.8,0.2,1.7,2.2,12.6,
Dereck Lively II,DAL,2023-24,19.0,DAL,NBA,C,55.0,42.0,23.5,4.0,5.4,0.747,0.0,0.0,0.0,4.0,0.752,0.747,0.7,1.5,0.506,2.5,4.4,6.9,1.1,0.7,1.4,0.9,2.6,8.8,
Dereck Lively II,DAL,2024-25,20.0,DAL,NBA,C,36.0,29.0,23.1,3.7,5.3,0.702,0.0,0.0,,3.7,0.702,0.702,1.3,2.0,0.63,2.9,4.6,7.5,2.4,0.6,1.6,1.1,2.8,8.7,
Derrick Jones Jr.,LAC,2022-23,25.0,CHI,NBA,PF,64.0,0.0,14.0,1.8,3.6,0.5,0.4,1.3,0.338,1.4,0.587,0.559,1.0,1.3,0.738,0.9,1.5,2.4,0.5,0.5,0.6,0.4,1.3,5.0,
Derrick Jones Jr.,LAC,2023-24,26.0,DAL,NBA,SF,76.0,66.0,23.5,3.1,6.5,0.483,1.1,3.1,0.343,2.1,0.613,0.566,1.3,1.8,0.713,1.1,2.2,3.3,1.0,0.7,0.7,0.9,1.6,8.6,
Derrick Jones Jr.,LAC,2024-25,27.0,LAC,NBA,SF,77.0,55.0,24.3,4.0,7.6,0.526,1.0,2.8,0.356,3.0,0.627,0.593,1.1,1.5,0.703,1.2,2.2,3.4,0.8,1.0,0.4,0.9,2.0,10.1,
Derrick White,BOS,2022-23,28.0,BOS,NBA,SG,82.0,70.0,28.3,4.3,9.2,0.462,1.8,4.8,0.381,2.5,0.548,0.56,2.0,2.3,0.875,0.6,2.9,3.6,3.9,0.7,0.9,1.2,2.2,12.4,
Derrick White,BOS,2023-24,29.0,BOS,NBA,SG,73.0,73.0,32.6,5.3,11.5,0.461,2.7,6.8,0.396,2.6,0.555,0.578,1.9,2.1,0.901,0.7,3.5,4.2,5.2,1.0,1.2,1.5,2.1,15.2,
Derrick White,BOS,2024-25,30.0,BOS,NBA,SG,76.0,76.0,33.9,5.6,12.6,0.442,3.5,9.1,0.384,2.1,0.593,0.58,1.8,2.1,0.839,0.9,3.6,4.5,4.8,0.9,1.1,1.7,1.8,16.4,
Desmond Bane,MEM,2022-23,24.0,MEM,NBA,SG,58.0,58.0,31.7,7.8,16.2,0.479,2.9,7.0,0.408,4.9,0.534,0.568,3.1,3.5,0.883,0.7,4.3,5.0,4.4,1.0,0.4,2.2,2.6,21.5,
Desmond Bane,MEM,2023-24,25.0,MEM,NBA,SG,42.0,42.0,34.4,8.6,18.5,0.464,3.3,8.6,0.381,5.3,0.536,0.552,3.3,3.8,0.87,0.9,3.5,4.4,5.5,1.0,0.5,2.7,2.9,23.7,
Desmond Bane,MEM,2024-25,26.0,MEM,NBA,SG,69.0,68.0,32.0,7.1,14.8,0.484,2.4,6.1,0.392,4.8,0.548,0.565,2.6,2.9,0.894,0.9,5.2,6.1,5.3,1.2,0.4,2.4,2.4,19.2,
Devin Booker,PHO,2022-23,26.0,PHO,NBA,SG,53.0,53.0,34.6,9.9,20.1,0.494,2.1,6.0,0.351,7.8,0.554,0.546,5.8,6.8,0.855,0.9,3.7,4.5,5.5,1.0,0.3,2.7,3.0,27.8,
Devin Booker,PHO,2023-24,27.0,PHO,NBA,PG,68.0,68.0,36.0,9.4,19.2,0.492,2.2,6.1,0.364,7.2,0.552,0.55,6.0,6.7,0.886,0.8,3.7,4.5,6.9,0.9,0.4,2.6,3.0,27.1,
Devin Booker,PHO,2024-25,28.0,PHO,NBA,SG,75.0,75.0,37.3,8.7,18.9,0.461,2.4,7.3,0.332,6.3,0.542,0.525,5.8,6.4,0.894,1.0,3.1,4.1,7.1,0.9,0.2,2.9,2.6,25.6,
Devin Carter,SAC,2024-25,22.0,SAC,NBA,PG,36.0,0.0,11.0,1.3,3.5,0.37,0.5,1.7,0.295,0.8,0.439,0.441,0.7,1.2,0.591,0.5,1.6,2.1,1.1,0.6,0.1,0.5,1.1,3.8,
Devin Vassell,SAS,2022-23,22.0,SAS,NBA,SG,38.0,32.0,31.0,6.9,15.7,0.439,2.7,7.0,0.387,4.2,0.48,0.525,2.1,2.6,0.78,0.2,3.7,3.9,3.6,1.1,0.4,1.5,1.5,18.5,
Devin Vassell,SAS,2023-24,23.0,SAS,NBA,SG,68.0,62.0,33.1,7.3,15.5,0.472,2.4,6.6,0.372,4.9,0.544,0.55,2.4,3.0,0.801,0.4,3.4,3.8,4.1,1.1,0.3,1.6,1.1,19.5,
Devin Vassell,SAS,2024-25,24.0,SAS,NBA,SG,64.0,53.0,31.0,6.2,13.9,0.443,2.5,6.7,0.368,3.7,0.513,0.532,1.5,1.9,0.792,0.5,3.5,4.0,2.9,1.3,0.5,1.4,1.7,16.3,
Dillon Brooks,HOU,2022-23,27.0,MEM,NBA,SF,73.0,73.0,30.3,5.4,13.6,0.396,2.0,6.0,0.326,3.4,0.451,0.468,1.6,2.1,0.779,0.6,2.7,3.3,2.6,0.9,0.2,1.4,3.3,14.3,
Dillon Brooks,HOU,2023-24,28.0,HOU,NBA,SF,72.0,72.0,30.9,4.6,10.7,0.428,1.8,5.1,0.359,2.7,0.492,0.515,1.7,2.0,0.844,0.7,2.7,3.4,1.7,0.9,0.1,1.2,3.3,12.7,
Dillon Brooks,HOU,2024-25,29.0,HOU,NBA,SF,75.0,75.0,31.8,5.1,11.9,0.429,2.5,6.3,0.397,2.6,0.465,0.533,1.3,1.6,0.818,1.0,2.7,3.7,1.7,0.8,0.2,1.0,3.2,14.0,
Dillon Jones,OKC,2024-25,23.0,OKC,NBA,SF,54.0,3.0,10.2,0.9,2.5,0.383,0.3,1.2,0.254,0.6,0.5,0.444,0.3,0.5,0.607,0.6,1.7,2.2,1.1,0.3,0.1,0.5,1.0,2.5,
Domantas Sabonis,SAC,2022-23,26.0,SAC,NBA,C,79.0,79.0,34.6,7.3,11.9,0.615,0.4,1.1,0.373,6.9,0.639,0.632,4.1,5.5,0.742,3.2,9.1,12.3,7.3,0.8,0.5,2.9,3.5,19.1,
Domantas Sabonis,SAC,2023-24,27.0,SAC,NBA,C,82.0,82.0,35.7,7.7,13.0,0.594,0.4,1.1,0.379,7.3,0.613,0.609,3.6,5.1,0.704,3.6,10.1,13.7,8.2,0.9,0.6,3.3,3.0,19.4,
Domantas Sabonis,SAC,2024-25,28.0,SAC,NBA,C,70.0,70.0,34.7,7.5,12.8,0.59,0.9,2.2,0.417,6.6,0.627,0.627,3.1,4.1,0.754,3.8,10.1,13.9,6.0,0.7,0.4,2.9,3.3,19.1,
Dominick Barlow,ATL,2022-23,19.0,SAS,NBA,PF,28.0,0.0,14.6,1.6,3.1,0.535,0.0,0.1,0.0,1.6,0.561,0.535,0.6,0.9,0.72,1.6,2.0,3.6,0.9,0.4,0.7,0.5,2.0,3.9,
Dominick Barlow,ATL,2023-24,20.0,SAS,NBA,PF,33.0,1.0,12.7,1.7,3.4,0.496,0.1,0.3,0.333,1.6,0.51,0.509,0.9,1.3,0.69,1.4,2.1,3.4,1.1,0.4,0.4,0.3,1.4,4.4,
Dominick Barlow,ATL,2024-25,21.0,ATL,NBA,SF,35.0,4.0,10.7,1.7,3.2,0.531,0.2,0.8,0.259,1.5,0.616,0.562,0.6,0.9,0.636,1.0,1.4,2.4,0.5,0.3,0.5,0.1,1.3,4.2,
Donovan Clingan,POR,2024-25,20.0,POR,NBA,C,67.0,37.0,19.8,2.7,5.0,0.539,0.2,0.7,0.286,2.5,0.582,0.56,0.9,1.6,0.596,3.2,4.6,7.9,1.1,0.5,1.6,1.1,2.8,6.5,
Donovan Mitchell,CLE,2022-23,26.0,CLE,NBA,SG,68.0,68.0,35.8,10.0,20.6,0.484,3.6,9.3,0.386,6.4,0.566,0.572,4.7,5.4,0.867,0.9,3.3,4.3,4.4,1.5,0.4,2.6,2.5,28.3,
Donovan Mitchell,CLE,2023-24,27.0,CLE,NBA,SG,55.0,55.0,35.3,9.1,19.8,0.462,3.3,9.0,0.368,5.8,0.539,0.545,5.0,5.8,0.865,0.8,4.3,5.1,6.1,1.8,0.5,2.8,2.1,26.6,
Donovan Mitchell,CLE,2024-25,28.0,CLE,NBA,SG,71.0,71.0,31.4,8.2,18.6,0.443,3.3,8.9,0.368,5.0,0.512,0.531,4.2,5.1,0.823,0.8,3.7,4.5,5.0,1.3,0.2,2.1,2.0,24.0,
Donte DiVincenzo,MIN,2022-23,26.0,GSW,NBA,SG,72.0,36.0,26.3,3.3,7.5,0.435,2.1,5.3,0.397,1.2,0.525,0.574,0.8,1.0,0.817,1.1,3.4,4.5,3.5,1.3,0.1,1.6,1.8,9.4,
Donte DiVincenzo,MIN,2023-24,27.0,NYK,NBA,SG,81.0,63.0,29.1,5.5,12.4,0.443,3.5,8.7,0.401,2.0,0.542,0.584,1.1,1.4,0.754,0.8,2.9,3.7,2.7,1.3,0.4,1.4,2.0,15.5,
Donte DiVincenzo,MIN,2024-25,28.0,MIN,NBA,SG,62.0,10.0,25.9,4.0,9.6,0.422,2.8,7.1,0.397,1.2,0.49,0.568,0.8,1.0,0.778,0.5,3.2,3.7,3.6,1.2,0.3,1.6,1.8,11.7,
Dorian Finney-Smith,BRK,2023-24,30.0,BRK,NBA,PF,68.0,56.0,28.4,3.2,7.5,0.421,1.7,4.9,0.348,1.4,0.56,0.535,0.5,0.7,0.717,1.6,3.1,4.7,1.6,0.8,0.6,0.9,2.2,8.5,
Doug McDermott,SAC,2022-23,31.0,SAS,NBA,SF,64.0,0.0,20.5,3.7,8.2,0.457,1.9,4.7,0.413,1.8,0.516,0.575,0.8,1.1,0.757,0.4,1.8,2.2,1.4,0.2,0.1,0.9,1.8,10.2,
Doug McDermott,SAC,2024-25,33.0,SAC,NBA,SF,42.0,3.0,8.1,1.2,2.8,0.427,1.0,2.4,0.436,0.1,0.375,0.615,0.1,0.1,0.6,0.1,0.5,0.5,0.2,0.1,0.0,0.1,0.7,3.5,
Draymond Green,GSW,2022-23,32.0,GSW,NBA,PF,73.0,73.0,31.5,3.4,6.5,0.527,0.5,1.8,0.305,2.9,0.612,0.57,1.1,1.5,0.713,0.9,6.3,7.2,6.8,1.0,0.8,2.8,3.1,8.5,
Draymond Green,GSW,2023-24,33.0,GSW,NBA,PF,55.0,52.0,27.1,3.4,6.8,0.497,0.9,2.3,0.395,2.4,0.551,0.566,1.0,1.3,0.73,1.4,5.9,7.2,6.0,1.0,0.9,2.5,3.0,8.6,
Draymond Green,GSW,2024-25,34.0,GSW,NBA,PF,68.0,66.0,29.2,3.2,7.5,0.424,1.2,3.6,0.325,2.0,0.517,0.503,1.5,2.2,0.687,1.1,5.0,6.1,5.6,1.5,1.0,2.6,3.2,9.0,
Drew Eubanks,PHO,2022-23,25.0,POR,NBA,C,78.0,28.0,20.3,2.7,4.3,0.641,0.1,0.2,0.389,2.7,0.655,0.651,1.1,1.6,0.664,1.7,3.7,5.4,1.3,0.5,1.3,0.9,2.2,6.6,
Drew Eubanks,PHO,2023-24,26.0,PHO,NBA,C,75.0,6.0,15.6,2.0,3.4,0.601,0.0,0.0,1.0,2.0,0.596,0.607,1.0,1.2,0.774,1.4,2.9,4.3,0.8,0.4,0.8,0.8,1.5,5.1,
Drew Peterson,BOS,2023-24,24.0,BOS,NBA,PF,3.0,0.0,7.7,1.3,2.0,0.667,1.0,1.7,0.6,0.3,1.0,0.917,0.0,0.0,,0.0,0.3,0.3,0.3,0.7,0.0,0.3,0.3,3.7,
Drew Peterson,BOS,2024-25,25.0,BOS,NBA,PF,25.0,1.0,7.4,0.7,1.6,0.415,0.5,1.3,0.394,0.2,0.5,0.573,0.3,0.4,0.778,0.4,1.2,1.6,0.5,0.2,0.1,0.3,0.7,2.2,
Drew Timme,BRK,2024-25,24.0,BRK,NBA,PF,9.0,2.0,28.2,5.0,11.3,0.441,1.0,3.9,0.257,4.0,0.537,0.485,1.1,1.8,0.625,1.9,5.3,7.2,2.2,0.4,0.1,1.7,2.3,12.1,
Dru Smith,MIA,2023-24,26.0,MIA,NBA,SG,9.0,0.0,14.6,1.7,3.7,0.455,0.8,1.9,0.412,0.9,0.5,0.561,0.2,0.2,1.0,0.7,0.9,1.6,1.6,1.0,0.3,0.6,1.3,4.3,
Dru Smith,MIA,2024-25,27.0,MIA,NBA,SG,14.0,1.0,19.1,2.2,4.4,0.508,1.1,2.1,0.533,1.1,0.484,0.639,0.6,0.9,0.75,0.9,1.7,2.6,1.6,1.5,0.4,1.2,2.1,6.2,
Duncan Robinson,MIA,2022-23,28.0,MIA,NBA,SF,42.0,1.0,16.5,2.1,5.6,0.371,1.5,4.6,0.328,0.6,0.556,0.504,0.7,0.8,0.906,0.2,1.5,1.6,1.1,0.3,0.0,0.7,1.8,6.4,
Duncan Robinson,MIA,2023-24,29.0,MIA,NBA,SF,68.0,36.0,28.0,4.5,9.9,0.45,2.8,7.0,0.395,1.7,0.579,0.589,1.2,1.3,0.889,0.2,2.3,2.5,2.8,0.7,0.2,1.4,2.4,12.9,
Duncan Robinson,MIA,2024-25,30.0,MIA,NBA,SF,74.0,37.0,24.1,3.9,9.0,0.437,2.6,6.5,0.393,1.4,0.556,0.581,0.6,0.7,0.887,0.2,2.0,2.3,2.4,0.5,0.1,1.2,1.8,11.0,
Duop Reath,POR,2023-24,27.0,POR,NBA,C,68.0,20.0,17.9,3.4,7.3,0.461,1.3,3.6,0.359,2.1,0.559,0.549,1.0,1.4,0.742,1.4,2.3,3.7,1.0,0.5,0.6,0.8,2.4,9.1,
Duop Reath,POR,2024-25,28.0,POR,NBA,C,46.0,0.0,10.2,1.5,3.6,0.422,0.7,2.3,0.321,0.8,0.6,0.524,0.4,0.5,0.909,1.0,1.0,2.0,0.6,0.3,0.3,0.3,0.9,4.2,
Dwight Powell,DAL,2022-23,31.0,DAL,NBA,C,76.0,64.0,19.2,2.6,3.5,0.732,0.0,0.1,0.0,2.6,0.746,0.732,1.5,2.2,0.667,2.0,2.2,4.1,0.9,0.6,0.3,0.9,2.8,6.7,
Dwight Powell,DAL,2023-24,32.0,DAL,NBA,C,63.0,9.0,13.3,1.1,1.7,0.679,0.0,0.0,0.333,1.1,0.689,0.684,1.0,1.4,0.708,1.5,1.9,3.4,1.3,0.4,0.3,0.5,1.8,3.3,
Dwight Powell,DAL,2024-25,33.0,DAL,NBA,C,55.0,3.0,10.0,0.8,1.1,0.689,0.0,0.1,0.4,0.7,0.714,0.705,0.5,0.8,0.651,0.9,1.3,2.1,1.0,0.3,0.4,0.3,1.4,2.1,
Dyson Daniels,ATL,2022-23,19.0,NOP,NBA,PG,59.0,11.0,17.7,1.5,3.5,0.418,0.5,1.5,0.314,1.0,0.492,0.483,0.4,0.7,0.65,0.6,2.6,3.2,2.3,0.7,0.2,1.0,1.7,3.8,
Dyson Daniels,ATL,2023-24,20.0,NOP,NBA,PG,61.0,16.0,22.3,2.3,5.1,0.447,0.7,2.2,0.311,1.6,0.551,0.514,0.6,0.9,0.642,1.0,2.9,3.9,2.7,1.4,0.4,1.0,1.7,5.8,
Dyson Daniels,ATL,2024-25,21.0,ATL,NBA,SG,76.0,76.0,33.8,6.0,12.1,0.493,1.1,3.1,0.34,4.9,0.545,0.536,1.1,1.8,0.593,1.6,4.3,5.9,4.4,3.0,0.7,2.0,2.3,14.1,
E.J. Liddell,CHI,2022-23,,Did not play - injury,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.J. Liddell,CHI,2023-24,23.0,NOP,NBA,PF,8.0,0.0,2.9,0.1,0.8,0.167,0.0,0.6,0.0,0.1,1.0,0.167,0.3,0.3,1.0,0.0,0.6,0.6,0.1,0.3,0.3,0.3,0.3,0.5,
E.J. Liddell,CHI,2024-25,24.0,CHI,NBA,PF,12.0,0.0,4.4,0.7,1.3,0.533,0.3,0.8,0.3,0.4,1.0,0.633,0.2,0.2,1.0,0.3,0.5,0.8,0.3,0.1,0.1,0.2,0.9,1.8,
Elfrid Payton,,2023-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elijah Harkless,UTA,2024-25,24.0,UTA,NBA,SG,10.0,0.0,13.8,1.1,3.5,0.314,0.7,2.5,0.28,0.4,0.4,0.414,0.3,0.6,0.5,0.9,1.2,2.1,0.8,1.0,0.1,0.3,1.8,3.2,
Emanuel Miller,CHI,2024-25,24.0,CHI,NBA,PF,6.0,0.0,4.2,0.7,1.3,0.5,0.0,0.2,0.0,0.7,0.571,0.5,0.3,0.3,1.0,0.7,0.7,1.3,0.3,0.2,0.0,0.0,0.5,1.7,
Emoni Bates,CLE,2023-24,20.0,CLE,NBA,SF,15.0,0.0,8.9,1.0,3.3,0.306,0.7,2.2,0.303,0.3,0.313,0.408,0.1,0.3,0.25,0.1,0.9,0.9,0.7,0.1,0.1,0.5,0.3,2.7,
Emoni Bates,CLE,2024-25,21.0,CLE,NBA,SF,10.0,0.0,7.5,1.3,3.8,0.342,1.1,3.0,0.367,0.2,0.25,0.487,0.0,0.0,,0.0,0.7,0.7,0.8,0.1,0.1,0.2,0.4,3.7,
Enrique Freeman,IND,2024-25,24.0,IND,NBA,PF,22.0,1.0,8.2,0.7,1.7,0.432,0.0,0.5,0.1,0.7,0.556,0.446,0.6,0.9,0.684,0.5,0.9,1.4,0.4,0.1,0.1,0.3,1.0,2.1,
Eric Gordon,PHI,2023-24,35.0,PHO,NBA,SG,68.0,24.0,27.8,4.0,9.1,0.443,2.2,5.8,0.378,1.8,0.561,0.565,0.8,0.9,0.797,0.2,1.6,1.8,2.0,1.0,0.4,1.1,1.2,11.0,
Eric Gordon,PHI,2024-25,36.0,PHI,NBA,SG,39.0,13.0,19.7,2.2,5.2,0.426,1.4,3.5,0.409,0.8,0.463,0.564,0.9,1.2,0.75,0.2,1.0,1.2,1.7,0.7,0.3,0.7,0.8,6.8,
Evan Mobley,CLE,2022-23,21.0,CLE,NBA,PF,79.0,79.0,34.4,6.6,12.0,0.554,0.3,1.3,0.216,6.4,0.595,0.566,2.6,3.8,0.674,2.4,6.6,9.0,2.8,0.8,1.5,1.8,2.8,16.2,
Evan Mobley,CLE,2023-24,22.0,CLE,NBA,PF,50.0,50.0,30.6,6.4,11.0,0.58,0.4,1.2,0.373,6.0,0.604,0.6,2.5,3.4,0.719,2.2,7.1,9.4,3.2,0.9,1.4,1.8,2.7,15.7,
Evan Mobley,CLE,2024-25,23.0,CLE,NBA,PF,71.0,71.0,30.5,7.1,12.8,0.557,1.2,3.2,0.37,5.9,0.621,0.604,3.1,4.3,0.725,2.3,7.0,9.3,3.2,0.9,1.6,2.0,2.0,18.5,
Franz Wagner,ORL,2022-23,21.0,ORL,NBA,SF,80.0,80.0,32.6,6.8,14.0,0.485,1.6,4.5,0.361,5.2,0.544,0.543,3.4,4.0,0.842,0.9,3.2,4.1,3.5,1.0,0.2,2.1,2.3,18.6,
Franz Wagner,ORL,2023-24,22.0,ORL,NBA,SF,72.0,72.0,32.5,7.3,15.2,0.482,1.3,4.6,0.281,6.0,0.57,0.525,3.8,4.4,0.85,1.0,4.3,5.3,3.7,1.1,0.4,1.9,2.3,19.7,
Franz Wagner,ORL,2024-25,23.0,ORL,NBA,SF,60.0,60.0,33.7,9.0,19.4,0.463,1.7,5.9,0.295,7.2,0.535,0.507,4.5,5.2,0.871,0.9,4.8,5.7,4.7,1.3,0.4,2.3,2.5,24.2,
Fred VanVleet,HOU,2022-23,28.0,TOR,NBA,PG,69.0,69.0,36.7,6.3,16.1,0.393,3.0,8.8,0.342,3.3,0.455,0.486,3.7,4.1,0.898,0.4,3.6,4.1,7.2,1.8,0.6,2.0,2.8,19.3,
Fred VanVleet,HOU,2023-24,29.0,HOU,NBA,PG,73.0,73.0,36.8,5.8,13.9,0.416,3.1,8.0,0.387,2.7,0.454,0.527,2.7,3.1,0.86,0.5,3.4,3.8,8.1,1.4,0.8,1.7,2.5,17.4,
Fred VanVleet,HOU,2024-25,30.0,HOU,NBA,PG,60.0,60.0,35.2,4.8,12.7,0.378,2.7,7.7,0.345,2.1,0.43,0.483,1.9,2.3,0.81,0.5,3.2,3.7,5.6,1.6,0.4,1.5,2.3,14.1,
GG Jackson II,MEM,2023-24,19.0,MEM,NBA,PF,48.0,18.0,25.7,5.0,11.7,0.428,2.1,6.0,0.357,2.9,0.502,0.519,2.4,3.2,0.752,1.1,3.0,4.1,1.2,0.6,0.5,1.4,1.3,14.6,
GG Jackson II,MEM,2024-25,20.0,MEM,NBA,PF,29.0,3.0,15.8,2.6,6.9,0.372,1.1,3.3,0.337,1.4,0.404,0.452,1.0,1.4,0.725,0.9,2.2,3.2,1.0,0.4,0.2,1.1,1.0,7.2,
Gabe Vincent,LAL,2022-23,26.0,MIA,NBA,PG,68.0,34.0,25.9,3.4,8.3,0.402,1.7,5.1,0.334,1.6,0.512,0.505,1.0,1.1,0.872,0.4,1.7,2.1,2.5,0.9,0.1,1.4,2.3,9.4,
Gabe Vincent,LAL,2023-24,27.0,LAL,NBA,PG,11.0,0.0,19.8,1.4,4.5,0.306,0.3,2.5,0.107,1.1,0.571,0.337,0.1,0.2,0.5,0.4,0.5,0.8,1.9,0.8,0.0,0.5,1.7,3.1,
Gabe Vincent,LAL,2024-25,28.0,LAL,NBA,PG,72.0,11.0,21.2,2.3,5.8,0.4,1.5,4.3,0.353,0.8,0.532,0.53,0.2,0.3,0.714,0.3,1.0,1.3,1.4,0.7,0.2,0.6,2.1,6.4,
Garrett Temple,TOR,2022-23,36.0,NOP,NBA,SG,25.0,0.0,6.5,0.7,1.8,0.4,0.4,1.0,0.423,0.3,0.368,0.522,0.1,0.2,0.75,0.2,0.5,0.7,0.5,0.4,0.1,0.2,0.6,2.0,
Garrett Temple,TOR,2023-24,37.0,TOR,NBA,SG,27.0,2.0,10.7,1.1,2.9,0.372,0.4,1.5,0.3,0.6,0.447,0.449,0.7,0.8,0.818,0.7,1.0,1.7,1.0,0.4,0.1,0.5,1.0,3.3,
Garrett Temple,TOR,2024-25,38.0,TOR,NBA,SG,28.0,0.0,8.1,0.6,2.1,0.3,0.2,1.0,0.214,0.4,0.375,0.35,0.4,0.4,0.917,0.3,0.7,1.0,1.1,0.6,0.1,0.4,0.8,1.9,
Garrison Mathews,ATL,2023-24,27.0,ATL,NBA,SG,66.0,5.0,15.0,1.6,3.4,0.456,1.3,2.9,0.44,0.3,0.545,0.644,0.5,0.6,0.81,0.3,1.1,1.4,0.6,0.3,0.1,0.3,1.7,4.9,
Garrison Mathews,ATL,2024-25,28.0,ATL,NBA,SG,47.0,2.0,17.7,2.2,5.5,0.397,1.8,4.6,0.39,0.4,0.436,0.562,1.4,1.7,0.821,0.3,1.6,1.9,1.3,0.6,0.3,0.7,1.7,7.5,
Gary Harris,ORL,2022-23,28.0,ORL,NBA,SG,48.0,42.0,24.7,2.9,6.4,0.45,2.0,4.5,0.431,0.9,0.494,0.603,0.6,0.6,0.9,0.4,1.6,2.0,1.2,0.9,0.3,0.6,1.9,8.3,
Gary Harris,ORL,2023-24,29.0,ORL,NBA,SG,54.0,27.0,24.0,2.4,5.5,0.441,1.4,3.8,0.371,1.0,0.598,0.569,0.6,0.8,0.756,0.4,1.2,1.7,1.6,0.9,0.3,0.6,1.7,6.9,
Gary Harris,ORL,2024-25,30.0,ORL,NBA,SG,48.0,3.0,14.8,1.1,2.8,0.383,0.8,2.1,0.356,0.3,0.469,0.519,0.1,0.3,0.583,0.4,0.9,1.3,0.6,0.5,0.3,0.4,0.9,3.0,
Gary Payton II,GSW,2023-24,31.0,GSW,NBA,SG,44.0,0.0,15.5,2.3,4.2,0.563,0.5,1.3,0.364,1.9,0.648,0.617,0.3,0.5,0.609,1.0,1.5,2.6,1.1,0.9,0.4,0.6,1.8,5.5,
Gary Payton II,GSW,2024-25,32.0,GSW,NBA,SG,62.0,11.0,15.0,2.8,4.8,0.574,0.5,1.5,0.326,2.3,0.69,0.626,0.4,0.6,0.711,0.9,2.1,3.0,1.3,0.8,0.3,0.6,1.7,6.5,
Gary Trent Jr.,MIL,2022-23,24.0,TOR,NBA,SG,66.0,44.0,32.1,6.1,14.2,0.433,2.5,6.8,0.369,3.6,0.493,0.522,2.6,3.1,0.839,0.5,2.2,2.6,1.6,1.6,0.2,0.8,1.5,17.4,
Gary Trent Jr.,MIL,2023-24,25.0,TOR,NBA,SG,71.0,41.0,28.1,5.1,11.9,0.426,2.5,6.4,0.393,2.6,0.464,0.531,1.0,1.4,0.771,0.4,2.3,2.6,1.7,1.1,0.1,0.7,1.4,13.7,
Gary Trent Jr.,MIL,2024-25,26.0,MIL,NBA,SG,74.0,9.0,25.6,3.8,8.9,0.431,2.4,5.9,0.416,1.4,0.46,0.568,1.1,1.2,0.848,0.3,2.0,2.3,1.2,1.0,0.1,0.6,1.7,11.1,
Georges Niang,CLE,2022-23,29.0,PHI,NBA,PF,78.0,1.0,19.4,2.8,6.4,0.442,2.0,4.9,0.401,0.9,0.576,0.596,0.5,0.6,0.867,0.2,2.1,2.4,1.0,0.4,0.2,0.7,1.9,8.2,
Georges Niang,CLE,2023-24,30.0,CLE,NBA,PF,82.0,10.0,22.3,3.5,7.7,0.449,1.8,4.8,0.376,1.6,0.572,0.567,0.6,0.7,0.85,0.3,3.1,3.4,1.2,0.4,0.2,0.9,2.3,9.4,
Giannis Antetokounmpo,MIL,2022-23,28.0,MIL,NBA,PF,63.0,63.0,32.1,11.2,20.3,0.553,0.7,2.7,0.275,10.5,0.596,0.572,7.9,12.3,0.645,2.2,9.6,11.8,5.7,0.8,0.8,3.9,3.1,31.1,
Giannis Antetokounmpo,MIL,2023-24,29.0,MIL,NBA,PF,73.0,73.0,35.2,11.5,18.8,0.611,0.5,1.7,0.274,11.0,0.645,0.624,7.0,10.7,0.657,2.7,8.8,11.5,6.5,1.2,1.1,3.4,2.9,30.4,
Giannis Antetokounmpo,MIL,2024-25,30.0,MIL,NBA,PF,67.0,67.0,34.2,11.8,19.7,0.601,0.2,0.9,0.222,11.6,0.62,0.607,6.5,10.6,0.617,2.2,9.7,11.9,6.5,0.9,1.2,3.1,2.3,30.4,
Goga Bitadze,ORL,2023-24,24.0,ORL,NBA,C,62.0,33.0,15.4,2.0,3.4,0.603,0.0,0.2,0.143,2.0,0.636,0.608,0.9,1.4,0.655,1.8,2.9,4.6,1.3,0.5,1.2,0.7,1.7,5.0,
Goga Bitadze,ORL,2024-25,25.0,ORL,NBA,C,70.0,42.0,20.4,3.0,4.8,0.611,0.0,0.4,0.107,2.9,0.656,0.615,1.2,1.9,0.639,2.4,4.2,6.6,2.0,0.7,1.4,1.0,2.1,7.2,
Gradey Dick,TOR,2023-24,20.0,TOR,NBA,SG,60.0,17.0,21.1,3.2,7.4,0.425,1.5,4.0,0.365,1.7,0.495,0.524,0.7,0.9,0.863,0.5,1.8,2.2,1.1,0.6,0.0,0.8,1.5,8.5,
Gradey Dick,TOR,2024-25,21.0,TOR,NBA,SG,54.0,54.0,29.4,4.9,12.0,0.41,2.1,6.0,0.35,2.8,0.47,0.498,2.5,2.9,0.858,0.8,2.8,3.6,1.8,0.9,0.2,1.5,2.2,14.4,
