player_name,current_team,season,age,team_name_abbr,comp_name_abbr,pos,games,games_started,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,salary
"Caleb Martin","2TM","2024-25","29","2TM","NBA","SF","45","24","27.1","2.9","6.8",".424","0.8","2.3",".359","2.0",".458",".485","1.4","2.2",".622","1.2","2.8","3.9","2.1","1.0","0.5","1.2","1.9","7.9",""
"Caleb Martin","2TM","2023-24","28","MIA","NBA","SF","64","23","27.4","3.8","8.7",".431","1.3","3.6",".349","2.5",".489",".504","1.2","1.5",".778","1.2","3.2","4.4","2.2","0.7","0.5","1.2","2.0","10.0",""
"Caleb Martin","2TM","2022-23","27","MIA","NBA","SF","71","49","29.3","3.6","7.7",".464","1.2","3.3",".356","2.4",".545",".540","1.3","1.6",".805","1.2","3.6","4.8","1.6","1.0","0.4","1.1","2.0","9.6",""
"Markieff Morris","2TM","2024-25","35","2TM","NBA","PF","15","2","11.0","1.4","4.7",".300","0.6","2.4",".250","0.8",".353",".364","0.3","0.4",".833","0.2","1.3","1.5","1.4","0.1","0.2","0.3","1.1","3.7",""
"Markieff Morris","2TM","2023-24","34","DAL","NBA","PF","26","1","8.3","0.9","2.6",".338","0.6","1.6",".357","0.3",".308",".449","0.2","0.2",".833","0.2","1.3","1.5","0.6","0.2","0.1","0.5","0.5","2.5",""
"Markieff Morris","2TM","2022-23","33","2TM","NBA","PF","35","2","10.1","1.3","3.3",".409","0.8","2.0",".394","0.5",".432",".530","0.3","0.3","1.000","0.4","1.7","2.0","0.9","0.3","0.1","0.5","1.4","3.8",""
"Dwight Powell","DAL","2024-25","33","DAL","NBA","C","55","3","10.0","0.8","1.1",".689","0.0","0.1",".400","0.7",".714",".705","0.5","0.8",".651","0.9","1.3","2.1","1.0","0.3","0.4","0.3","1.4","2.1",""
"Dwight Powell","DAL","2023-24","32","DAL","NBA","C","63","9","13.3","1.1","1.7",".679","0.0","0.0",".333","1.1",".689",".684","1.0","1.4",".708","1.5","1.9","3.4","1.3","0.4","0.3","0.5","1.8","3.3",""
"Dwight Powell","DAL","2022-23","31","DAL","NBA","C","76","64","19.2","2.6","3.5",".732","0.0","0.1",".000","2.6",".746",".732","1.5","2.2",".667","2.0","2.2","4.1","0.9","0.6","0.3","0.9","2.8","6.7",""
"Olivier-Maxence Prosper","DAL","2024-25","22","DAL","NBA","PF","52","4","11.2","1.3","3.3",".402","0.2","1.0",".235","1.1",".472",".437","0.9","1.5",".645","0.8","1.6","2.4","0.8","0.5","0.1","0.3","0.5","3.9",""
"Olivier-Maxence Prosper","DAL","2023-24","21","DAL","NBA","PF","40","1","8.4","1.0","2.6",".385","0.3","1.1",".289","0.7",".458",".447","0.7","1.0",".683","0.6","1.4","2.0","0.6","0.2","0.1","0.2","0.5","3.0",""
"Klay Thompson","DAL","2024-25","34","DAL","NBA","SF","72","72","27.3","5.0","12.2",".412","3.0","7.7",".391","2.0",".448",".535","0.9","1.0",".905","0.6","2.8","3.4","2.0","0.7","0.4","1.2","1.1","14.0",""
"Klay Thompson","DAL","2023-24","33","GSW","NBA","SF","77","63","29.7","6.4","14.7",".432","3.5","9.0",".387","2.9",".503",".551","1.6","1.8",".927","0.5","2.8","3.3","2.3","0.6","0.5","1.5","1.6","17.9",""
"Klay Thompson","DAL","2022-23","32","GSW","NBA","SF","69","69","33.0","7.9","18.1",".436","4.4","10.6",".412","3.6",".470",".556","1.7","1.9",".879","0.6","3.6","4.1","2.4","0.7","0.4","1.8","1.9","21.9",""
"P.J. Washington","DAL","2024-25","26","DAL","NBA","PF","57","56","32.2","5.3","11.7",".453","1.6","4.2",".381","3.7",".493",".521","2.5","3.5",".722","1.4","6.3","7.8","2.3","1.1","1.1","2.1","2.3","14.7",""
"P.J. Washington","DAL","2023-24","25","2TM","NBA","PF","73","45","30.4","4.8","11.1",".436","1.8","5.7",".320","3.0",".558",".518","1.4","2.0",".683","1.2","4.5","5.6","1.9","1.0","0.8","1.3","2.3","12.9",""
"P.J. Washington","DAL","2022-23","24","CHO","NBA","PF","73","73","32.6","5.9","13.4",".444","2.0","5.9",".348","3.9",".518",".520","1.7","2.4",".730","1.0","3.9","4.9","2.4","0.9","1.1","1.5","2.6","15.7",""
"Brandon Williams","DAL","2024-25","25","DAL","NBA","PG","33","3","14.8","3.0","5.7",".521","0.7","1.8",".400","2.2",".578",".585","1.7","2.0",".833","0.4","1.4","1.8","2.3","0.7","0.2","1.2","1.0","8.3",""
"Brandon Williams","DAL","2023-24","24","DAL","NBA","PG","17","0","6.6","1.2","3.2",".370","0.2","0.9",".200","1.0",".436",".398","0.6","1.0",".647","0.2","0.5","0.8","1.0","0.1","0.1","0.4","0.2","3.2",""
"Brandon Williams","DAL","2022-23","","Did not play - other pro league","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Steven Adams","HOU","2024-25","31","HOU","NBA","C","58","3","13.7","1.6","2.9",".545","0.0","0.0",".000","1.6",".552",".545","0.7","1.6",".462","2.9","2.8","5.6","1.1","0.4","0.5","0.9","1.0","3.9",""
"Steven Adams","HOU","2023-24","","Did not play - injury","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Steven Adams","HOU","2022-23","29","MEM","NBA","C","42","42","27.0","3.7","6.3",".597","0.0","0.0",".000","3.7",".599",".597","1.1","3.1",".364","5.1","6.5","11.5","2.3","0.9","1.1","1.9","2.3","8.6",""
"Dillon Brooks","HOU","2024-25","29","HOU","NBA","SF","75","75","31.8","5.1","11.9",".429","2.5","6.3",".397","2.6",".465",".533","1.3","1.6",".818","1.0","2.7","3.7","1.7","0.8","0.2","1.0","3.2","14.0",""
"Dillon Brooks","HOU","2023-24","28","HOU","NBA","SF","72","72","30.9","4.6","10.7",".428","1.8","5.1",".359","2.7",".492",".515","1.7","2.0",".844","0.7","2.7","3.4","1.7","0.9","0.1","1.2","3.3","12.7",""
"Dillon Brooks","HOU","2022-23","27","MEM","NBA","SF","73","73","30.3","5.4","13.6",".396","2.0","6.0",".326","3.4",".451",".468","1.6","2.1",".779","0.6","2.7","3.3","2.6","0.9","0.2","1.4","3.3","14.3",""
"N'Faly Dante","HOU","2024-25","23","HOU","NBA","C","4","0","12.8","2.5","3.3",".769","0.0","0.0","","2.5",".769",".769","1.0","1.3",".800","1.5","3.8","5.3","0.5","0.3","1.3","0.5","2.3","6.0",""
"Tari Eason","HOU","2024-25","23","HOU","NBA","PF","57","16","24.9","4.8","9.8",".487","1.1","3.2",".342","3.7",".557",".543","1.4","1.8",".760","2.2","4.1","6.4","1.5","1.7","0.9","1.1","2.4","12.0",""
"Tari Eason","HOU","2023-24","22","HOU","NBA","PF","22","0","21.8","4.0","8.6",".466","0.8","2.3",".360","3.2",".504",".513","1.0","1.5",".636","2.1","4.9","7.0","1.2","1.4","0.9","0.9","2.3","9.8",""
"Tari Eason","HOU","2022-23","21","HOU","NBA","PF","82","5","21.5","3.6","8.0",".448","0.7","2.1",".343","2.9",".486",".493","1.3","1.8",".752","2.4","3.7","6.0","1.1","1.2","0.6","1.2","2.3","9.3",""
"Jalen Green","HOU","2024-25","22","HOU","NBA","SG","82","82","32.9","7.4","17.5",".423","2.9","8.1",".354","4.6",".482",".505","3.3","4.1",".813","0.5","4.0","4.6","3.4","0.9","0.3","2.5","1.5","21.0",""
"Jalen Green","HOU","2023-24","21","HOU","NBA","SG","82","82","31.7","6.9","16.2",".423","2.5","7.4",".332","4.4",".498",".498","3.5","4.3",".804","0.5","4.7","5.2","3.5","0.8","0.3","2.3","1.4","19.6",""
"Jalen Green","HOU","2022-23","20","HOU","NBA","SG","76","76","34.2","7.4","17.9",".416","2.5","7.3",".338","5.0",".471",".485","4.8","6.1",".786","0.6","3.2","3.7","3.7","0.8","0.2","2.6","1.7","22.1",""
"Jeff Green","HOU","2024-25","38","HOU","NBA","PF","32","3","12.4","1.9","3.8",".504","0.9","2.5",".367","1.0",".762",".624","0.7","0.8",".808","0.3","1.5","1.8","0.6","0.2","0.1","0.3","1.0","5.4",""
"Jeff Green","HOU","2023-24","37","HOU","NBA","PF","78","6","16.8","2.1","4.7",".456","0.7","2.1",".331","1.5",".553",".529","1.6","1.9",".819","0.6","1.7","2.3","0.9","0.2","0.4","0.6","1.3","6.5",""
"Jeff Green","HOU","2022-23","36","DEN","NBA","PF","56","4","19.5","2.9","5.9",".488","0.5","1.9",".288","2.3",".580",".534","1.6","2.1",".744","0.7","1.9","2.6","1.2","0.3","0.3","0.8","1.8","7.8",""
"Aaron Holiday","HOU","2024-25","28","HOU","NBA","PG","62","3","12.8","1.9","4.3",".437","1.2","2.9",".398","0.7",".517",".571","0.5","0.7",".829","0.2","1.0","1.3","1.3","0.3","0.2","0.6","1.0","5.5",""
"Aaron Holiday","HOU","2023-24","27","HOU","NBA","PG","78","1","16.3","2.4","5.3",".446","1.1","2.8",".387","1.3",".510",".547","0.7","0.8",".921","0.3","1.3","1.6","1.8","0.5","0.1","0.7","1.6","6.6",""
"Aaron Holiday","HOU","2022-23","26","ATL","NBA","PG","63","6","13.4","1.5","3.5",".418","0.6","1.4",".409","0.9",".424",".500","0.4","0.5",".844","0.4","0.8","1.2","1.4","0.6","0.2","0.6","1.3","3.9",""
"Jock Landale","HOU","2024-25","29","HOU","NBA","C","42","3","11.9","1.9","3.6",".533","0.3","0.6",".423","1.7",".556",".569","0.6","1.0",".675","1.3","1.9","3.3","0.9","0.3","0.2","0.5","1.2","4.8",""
"Jock Landale","HOU","2023-24","28","HOU","NBA","C","56","3","13.6","1.9","3.7",".515","0.2","0.7",".250","1.7",".578",".539","0.9","1.2",".800","1.6","1.5","3.1","1.2","0.4","0.6","0.6","1.3","4.9",""
"Jock Landale","HOU","2022-23","27","PHO","NBA","C","69","4","14.2","2.6","4.9",".528","0.3","1.2",".250","2.3",".621",".559","1.1","1.5",".752","1.7","2.3","4.1","1.0","0.2","0.4","0.9","1.8","6.6",""
"Jack McVeigh","HOU","2024-25","28","HOU","NBA","PF","9","0","4.8","0.6","1.9",".294","0.4","1.4",".308","0.1",".250",".412","0.0","0.0","","0.2","0.3","0.6","0.1","0.0","0.2","0.2","0.3","1.6",""
"David Roddy","3TM","2024-25","23","3TM","NBA","PF","33","3","12.4","1.7","3.8",".456","0.6","1.8",".311","1.2",".594",".532","0.6","0.8",".769","0.4","2.2","2.5","1.1","0.4","0.3","0.7","0.6","4.6",""
"David Roddy","3TM","2023-24","22","2TM","NBA","PF","65","13","18.1","2.5","6.3",".403","0.7","2.5",".293","1.8",".478",".462","0.7","1.0",".691","0.8","2.4","3.2","1.2","0.4","0.2","0.9","1.1","6.5",""
"David Roddy","3TM","2022-23","21","MEM","NBA","PF","70","4","18.0","2.6","6.0",".429","0.9","3.0",".307","1.6",".553",".506","0.6","0.9",".631","0.7","2.0","2.8","0.8","0.4","0.3","0.8","1.5","6.7",""
"Alperen Şengün","HOU","2024-25","22","HOU","NBA","C","76","76","31.5","7.5","15.0",".496","0.3","1.2",".233","7.2",".519",".505","3.9","5.6",".692","3.4","6.9","10.3","4.9","1.1","0.8","2.6","2.8","19.1",""
"Alperen Şengün","HOU","2023-24","21","HOU","NBA","C","63","63","32.5","8.4","15.6",".537","0.5","1.8",".297","7.8",".567",".553","3.9","5.6",".693","2.9","6.4","9.3","5.0","1.2","0.7","2.6","3.3","21.1",""
"Alperen Şengün","HOU","2022-23","20","HOU","NBA","C","75","72","28.9","5.9","10.7",".553","0.3","0.8",".333","5.6",".570",".565","2.7","3.8",".715","3.2","5.8","9.0","3.9","0.9","0.9","2.6","3.4","14.8",""
"Reed Sheppard","HOU","2024-25","20","HOU","NBA","PG","52","3","12.6","1.6","4.6",".351","0.9","2.7",".338","0.7",".371",".452","0.3","0.3",".813","0.3","1.2","1.5","1.4","0.7","0.3","0.7","1.0","4.4",""
"Jabari Smith Jr.","HOU","2024-25","21","HOU","NBA","PF","57","39","30.1","4.4","9.9",".438","1.7","4.9",".354","2.6",".519",".525","1.8","2.2",".825","1.8","5.2","7.0","1.1","0.4","0.7","1.1","2.2","12.2",""
"Jabari Smith Jr.","HOU","2023-24","20","HOU","NBA","PF","76","76","31.9","5.0","11.0",".454","1.8","5.0",".363","3.2",".530",".537","2.0","2.4",".811","1.8","6.3","8.1","1.6","0.7","0.8","1.2","2.6","13.7",""
"Jabari Smith Jr.","HOU","2022-23","19","HOU","NBA","PF","79","79","31.0","4.6","11.3",".408","1.5","4.9",".307","3.1",".487",".475","2.1","2.6",".786","1.5","5.7","7.2","1.3","0.5","0.9","1.3","2.9","12.8",""
"Jae'Sean Tate","HOU","2024-25","29","HOU","NBA","SF","52","2","11.3","1.3","2.8",".473","0.3","0.9",".348","1.0",".529",".527","0.6","0.9",".681","1.0","1.3","2.3","0.9","0.5","0.1","0.4","1.6","3.6",""
"Jae'Sean Tate","HOU","2023-24","28","HOU","NBA","SF","65","9","15.9","1.7","3.5",".472","0.4","1.2",".299","1.3",".559",".522","0.4","0.6",".667","0.9","2.1","3.0","1.0","0.6","0.2","0.6","2.1","4.1",""
"Jae'Sean Tate","HOU","2022-23","27","HOU","NBA","SF","31","7","21.8","3.5","7.4",".480","0.4","1.5",".283","3.1",".530",".509","1.6","2.2",".725","1.3","2.5","3.8","2.7","0.7","0.2","1.5","3.4","9.1",""
"Amen Thompson","HOU","2024-25","22","HOU","NBA","SF","69","42","32.2","5.6","10.1",".557","0.4","1.3",".275","5.3",".599",".575","2.4","3.6",".684","2.8","5.4","8.2","3.8","1.4","1.3","2.0","2.4","14.1",""
"Amen Thompson","HOU","2023-24","21","HOU","NBA","SF","62","23","22.4","3.9","7.2",".536","0.1","0.9",".138","3.7",".595",".545","1.7","2.5",".684","2.4","4.2","6.6","2.6","1.3","0.6","1.5","2.3","9.5",""
"Fred VanVleet","HOU","2024-25","30","HOU","NBA","PG","60","60","35.2","4.8","12.7",".378","2.7","7.7",".345","2.1",".430",".483","1.9","2.3",".810","0.5","3.2","3.7","5.6","1.6","0.4","1.5","2.3","14.1",""
"Fred VanVleet","HOU","2023-24","29","HOU","NBA","PG","73","73","36.8","5.8","13.9",".416","3.1","8.0",".387","2.7",".454",".527","2.7","3.1",".860","0.5","3.4","3.8","8.1","1.4","0.8","1.7","2.5","17.4",""
"Fred VanVleet","HOU","2022-23","28","TOR","NBA","PG","69","69","36.7","6.3","16.1",".393","3.0","8.8",".342","3.3",".455",".486","3.7","4.1",".898","0.4","3.6","4.1","7.2","1.8","0.6","2.0","2.8","19.3",""
"Cam Whitmore","HOU","2024-25","20","HOU","NBA","SF","51","3","16.2","3.5","7.9",".444","1.3","3.6",".355","2.2",".518",".525","1.1","1.4",".750","0.7","2.3","3.0","1.0","0.6","0.3","0.9","0.9","9.4",""
"Cam Whitmore","HOU","2023-24","19","HOU","NBA","SF","47","2","18.7","4.5","9.9",".454","1.7","4.7",".359","2.8",".538",".539","1.6","2.4",".679","0.9","2.9","3.8","0.7","0.6","0.4","1.0","1.4","12.3",""
"Jeenathan Williams","HOU","2024-25","25","HOU","NBA","SG","20","0","7.4","1.4","3.1",".435","0.3","1.3",".231","1.1",".583",".484","0.3","0.4",".625","0.3","0.4","0.7","0.5","0.4","0.2","0.7","0.8","3.3",""
"Jeenathan Williams","HOU","2023-24","24","HOU","NBA","SG","22","0","5.9","1.2","2.3",".540","0.1","0.2",".400","1.1",".556",".560","0.3","0.6",".538","0.5","0.5","1.0","0.3","0.2","0.0","0.2","0.5","2.9",""
"Jeenathan Williams","HOU","2022-23","23","POR","NBA","SG","5","4","25.4","4.8","7.8",".615","0.6","1.6",".375","4.2",".677",".654","0.4","0.6",".667","2.0","1.0","3.0","2.0","0.6","0.4","0.8","2.6","10.6",""
"Santi Aldama","MEM","2024-25","24","MEM","NBA","PF","65","16","25.5","4.8","10.0",".483","1.8","5.0",".368","3.0",".599",".576","1.0","1.4",".691","1.4","5.0","6.4","2.9","0.8","0.4","1.1","1.2","12.5",""
"Santi Aldama","MEM","2023-24","23","MEM","NBA","PF","61","35","26.5","4.0","9.3",".435","1.7","5.0",".349","2.3",".534",".528","0.9","1.4",".621","1.2","4.6","5.8","2.3","0.7","0.9","1.1","1.5","10.7",""
"Santi Aldama","MEM","2022-23","22","MEM","NBA","PF","77","20","21.8","3.2","6.8",".470","1.2","3.5",".353","2.0",".591",".560","1.4","1.9",".750","1.1","3.7","4.8","1.3","0.6","0.6","0.8","1.9","9.0",""
"Marvin Bagley III","2TM","2024-25","25","2TM","NBA","PF","31","2","8.5","1.8","3.4",".519","0.1","0.6",".158","1.7",".598",".533","0.7","1.1",".657","1.2","1.5","2.7","0.4","0.3","0.3","0.4","0.6","4.4",""
"Marvin Bagley III","2TM","2023-24","24","2TM","NBA","C","50","25","21.1","4.8","8.2",".586","0.2","0.5",".391","4.6",".597",".597","1.9","2.5",".762","2.6","3.6","6.2","1.1","0.4","0.7","1.2","1.6","11.7",""
"Marvin Bagley III","2TM","2022-23","23","DET","NBA","C","42","25","23.6","4.8","9.1",".529","0.5","1.6",".288","4.4",".579",".554","1.9","2.6",".750","2.2","4.2","6.4","0.9","0.5","0.7","1.1","1.9","12.0",""
"Desmond Bane","MEM","2024-25","26","MEM","NBA","SG","69","68","32.0","7.1","14.8",".484","2.4","6.1",".392","4.8",".548",".565","2.6","2.9",".894","0.9","5.2","6.1","5.3","1.2","0.4","2.4","2.4","19.2",""
"Desmond Bane","MEM","2023-24","25","MEM","NBA","SG","42","42","34.4","8.6","18.5",".464","3.3","8.6",".381","5.3",".536",".552","3.3","3.8",".870","0.9","3.5","4.4","5.5","1.0","0.5","2.7","2.9","23.7",""
"Desmond Bane","MEM","2022-23","24","MEM","NBA","SG","58","58","31.7","7.8","16.2",".479","2.9","7.0",".408","4.9",".534",".568","3.1","3.5",".883","0.7","4.3","5.0","4.4","1.0","0.4","2.2","2.6","21.5",""
"Colin Castleton","3TM","2024-25","24","3TM","NBA","C","26","4","16.6","1.8","3.8",".469","0.1","0.6",".125","1.7",".537",".480","1.1","1.5",".763","2.0","2.7","4.7","1.1","0.3","0.4","0.9","2.0","4.7",""
"Colin Castleton","3TM","2023-24","23","LAL","NBA","C","16","0","3.7","0.6","1.0",".563","0.0","0.0","","0.6",".563",".563","0.4","0.4","1.000","0.4","0.4","0.8","0.2","0.1","0.0","0.2","0.7","1.5",""
"Brandon Clarke","MEM","2024-25","28","MEM","NBA","PF","64","18","18.9","3.7","5.9",".621","0.0","0.3",".059","3.7",".647",".622","1.0","1.4",".701","2.0","3.1","5.1","1.0","0.8","0.6","0.6","2.3","8.3",""
"Brandon Clarke","MEM","2023-24","27","MEM","NBA","PF","6","1","22.3","5.5","9.8",".559","0.2","1.0",".167","5.3",".604",".568","0.2","1.2",".143","2.2","3.2","5.3","1.5","0.8","1.0","0.5","1.3","11.3",""
"Brandon Clarke","MEM","2022-23","26","MEM","NBA","PF","56","8","19.5","4.1","6.2",".656","0.0","0.1",".167","4.1",".665",".658","1.8","2.4",".723","1.6","3.9","5.5","1.3","0.6","0.7","1.0","2.3","10.0",""
"Zach Edey","MEM","2024-25","22","MEM","NBA","C","66","55","21.5","3.8","6.6",".580","0.3","0.8",".346","3.5",".612",".600","1.4","1.9",".709","3.5","4.8","8.3","1.0","0.5","1.3","1.3","2.8","9.2",""
"Jay Huff","MEM","2024-25","26","MEM","NBA","C","64","2","11.7","2.5","4.8",".515","1.3","3.1",".405","1.2",".724",".648","0.7","0.9",".786","0.5","1.5","2.0","0.6","0.3","0.9","0.5","1.2","6.9",""
"Jay Huff","MEM","2023-24","25","DEN","NBA","C","20","0","2.5","0.5","0.8",".600","0.2","0.5",".333","0.3","1.000",".700","0.1","0.1","1.000","0.1","0.5","0.6","0.1","0.1","0.2","0.1","0.5","1.2",""
"Jay Huff","MEM","2022-23","24","WAS","NBA","C","7","0","13.6","2.1","3.6",".600","0.9","1.7",".500","1.3",".692",".720","2.1","2.3",".938","0.9","2.1","3.0","1.4","0.4","0.6","0.7","2.1","7.3",""
"GG Jackson II","MEM","2024-25","20","MEM","NBA","PF","29","3","15.8","2.6","6.9",".372","1.1","3.3",".337","1.4",".404",".452","1.0","1.4",".725","0.9","2.2","3.2","1.0","0.4","0.2","1.1","1.0","7.2",""
"GG Jackson II","MEM","2023-24","19","MEM","NBA","PF","48","18","25.7","5.0","11.7",".428","2.1","6.0",".357","2.9",".502",".519","2.4","3.2",".752","1.1","3.0","4.1","1.2","0.6","0.5","1.4","1.3","14.6",""
"Jaren Jackson Jr.","MEM","2024-25","25","MEM","NBA","C","74","74","29.8","8.0","16.4",".488","2.0","5.3",".375","6.0",".541",".548","4.2","5.4",".781","1.2","4.4","5.6","2.0","1.2","1.5","2.1","3.5","22.2",""
"Jaren Jackson Jr.","MEM","2023-24","24","MEM","NBA","C","66","66","32.2","7.8","17.6",".444","1.8","5.5",".320","6.0",".501",".494","5.1","6.3",".808","1.3","4.2","5.5","2.3","1.2","1.6","2.4","3.6","22.5",""
"Jaren Jackson Jr.","MEM","2022-23","23","MEM","NBA","C","63","63","28.4","6.6","13.0",".506","1.6","4.5",".355","5.0",".585",".567","3.8","4.9",".788","1.7","5.0","6.8","1.0","1.0","3.0","1.7","3.6","18.6",""
"Yuki Kawamura","MEM","2024-25","23","MEM","NBA","PG","22","0","4.2","0.5","1.4",".367","0.3","1.0",".304","0.2",".571",".483","0.3","0.4",".778","0.0","0.5","0.5","0.9","0.1","0.0","0.2","0.4","1.6",""
"Luke Kennard","MEM","2024-25","28","MEM","NBA","SG","65","11","22.6","3.2","6.6",".478","1.7","4.0",".433","1.4",".547",".609","0.8","0.9",".895","0.6","2.2","2.8","3.3","0.8","0.1","1.1","0.9","8.9",""
"Luke Kennard","MEM","2023-24","27","MEM","NBA","SG","39","22","25.6","3.6","8.1",".448","2.7","6.1",".450","0.9",".442",".617","1.0","1.2",".889","0.3","2.6","2.9","3.5","0.5","0.1","1.4","1.0","11.0",""
"Luke Kennard","MEM","2022-23","26","2TM","NBA","SG","59","14","22.3","3.2","6.5",".492","2.3","4.6",".494","0.9",".487",".666","0.6","0.7",".949","0.3","2.4","2.7","1.5","0.5","0.1","0.8","1.4","9.3",""
"John Konchar","MEM","2024-25","28","MEM","NBA","SG","46","4","12.1","0.9","2.0",".451","0.5","1.3",".371","0.4",".621",".577","0.2","0.2",".875","0.8","2.5","3.3","0.9","0.7","0.3","0.3","0.7","2.4",""
"John Konchar","MEM","2023-24","27","MEM","NBA","SF","55","23","21.3","1.6","3.8",".423","0.7","2.2",".317","0.9",".568",".514","0.4","0.5",".840","1.3","3.4","4.7","2.0","0.9","0.9","0.8","1.4","4.3",""
"John Konchar","MEM","2022-23","26","MEM","NBA","SF","72","23","20.8","1.9","4.4",".431","0.8","2.5",".339","1.1",".545",".525","0.4","0.5",".778","0.9","3.4","4.3","1.4","1.1","0.3","0.5","1.6","5.1",""
"Jake LaRavia","2TM","2024-25","23","2TM","NBA","PF","66","0","20.4","2.4","5.1",".475","0.9","2.2",".423","1.5",".513",".564","1.2","1.7",".678","1.4","2.6","3.9","2.4","0.9","0.3","1.3","2.0","6.9",""
"Jake LaRavia","2TM","2023-24","22","MEM","NBA","PF","35","6","23.0","3.4","8.7",".389","1.5","4.5",".340","1.9",".442",".477","2.6","3.1",".826","1.5","2.2","3.7","1.7","0.8","0.3","1.3","2.0","10.8",""
"Jake LaRavia","2TM","2022-23","21","MEM","NBA","PF","35","0","11.8","1.1","2.7",".389","0.7","2.0",".338","0.4",".542",".516","0.2","0.3",".778","0.5","1.3","1.8","0.6","0.3","0.1","0.5","1.4","3.0",""
"Ja Morant","MEM","2024-25","25","MEM","NBA","PG","50","50","30.4","8.1","17.8",".454","1.8","5.7",".309","6.3",".523",".504","5.3","6.4",".824","0.7","3.4","4.1","7.3","1.2","0.2","3.7","2.3","23.2",""
"Ja Morant","MEM","2023-24","24","MEM","NBA","PG","9","9","35.3","8.9","18.9",".471","1.6","5.7",".275","7.3",".555",".512","5.8","7.1",".813","0.7","4.9","5.6","8.1","0.8","0.6","3.0","2.1","25.1",""
"Ja Morant","MEM","2022-23","23","MEM","NBA","PG","61","59","31.9","9.3","19.9",".466","1.5","4.9",".307","7.8",".519",".504","6.1","8.1",".748","1.0","4.9","5.9","8.1","1.1","0.3","3.4","1.6","26.2",""
"Scotty Pippen Jr.","MEM","2024-25","24","MEM","NBA","PG","79","21","21.3","3.6","7.5",".480","1.1","2.8",".397","2.5",".528",".553","1.5","2.2",".713","0.8","2.5","3.3","4.4","1.3","0.4","1.7","2.6","9.9",""
"Scotty Pippen Jr.","MEM","2023-24","23","MEM","NBA","PG","21","16","25.1","4.8","9.7",".493","1.4","3.4",".417","3.3",".534",".567","2.0","2.6",".745","1.0","2.1","3.2","4.7","1.7","0.5","2.7","2.9","12.9",""
"Scotty Pippen Jr.","MEM","2022-23","22","LAL","NBA","PG","6","0","5.3","0.7","2.0",".333","0.2","0.5",".333","0.5",".333",".375","0.8","1.5",".556","0.3","0.3","0.7","0.3","0.3","0.2","0.3","0.5","2.3",""
"Zyon Pullin","MEM","2024-25","23","MEM","NBA","SG","3","0","1.0","0.0","0.3",".000","0.0","0.0","","0.0",".000",".000","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",""
"Marcus Smart","2TM","2024-25","30","2TM","NBA","PG","34","7","20.0","3.0","7.6",".393","1.4","4.1",".348","1.5",".448",".488","1.6","2.1",".761","0.5","1.6","2.1","3.2","1.1","0.3","1.6","1.6","9.0",""
"Marcus Smart","2TM","2023-24","29","MEM","NBA","PG","20","20","30.3","5.1","11.9",".430","2.1","6.7",".313","3.0",".583",".519","2.2","2.8",".768","0.3","2.4","2.7","4.3","2.1","0.3","3.1","2.7","14.5",""
"Marcus Smart","2TM","2022-23","28","BOS","NBA","PG","61","61","32.1","4.1","9.9",".415","1.9","5.6",".336","2.2",".519",".511","1.4","1.9",".746","0.8","2.4","3.1","6.3","1.5","0.4","2.3","2.8","11.5",""
"Cam Spencer","MEM","2024-25","24","MEM","NBA","SG","25","1","10.1","1.4","3.3",".415","0.8","2.1",".365","0.6",".500",".530","0.8","0.8","1.000","0.5","0.7","1.2","1.4","0.4","0.0","0.2","0.9","4.2",""
"Lamar Stevens","MEM","2024-25","27","MEM","NBA","PF","17","1","9.1","1.7","3.7",".460","0.5","1.6",".296","1.2",".583",".524","0.5","0.6",".727","0.2","2.0","2.2","0.5","0.3","0.2","0.6","0.9","4.4",""
"Lamar Stevens","MEM","2023-24","26","2TM","NBA","PF","38","3","14.7","2.8","6.3",".450","0.4","1.2",".304","2.5",".485",".479","1.1","1.4",".778","0.9","2.4","3.3","0.7","0.6","0.6","0.6","1.2","7.2",""
"Lamar Stevens","MEM","2022-23","25","CLE","NBA","SF","62","25","18.1","2.1","4.6",".448","0.5","1.5",".316","1.6",".513",".500","0.6","0.9",".702","0.8","2.6","3.3","0.5","0.4","0.3","0.4","1.3","5.3",""
"Jaylen Wells","MEM","2024-25","21","MEM","NBA","SG","79","74","25.9","3.6","8.6",".425","1.7","5.0",".352","1.9",".525",".527","1.4","1.7",".822","1.1","2.3","3.4","1.7","0.6","0.1","0.9","1.8","10.4",""
"Vince Williams Jr.","MEM","2024-25","24","MEM","NBA","SG","27","5","18.5","2.5","6.2",".401","1.0","3.5",".274","1.5",".569",".479","0.7","0.9",".792","0.8","2.8","3.6","2.0","0.4","0.3","1.2","1.7","6.6",""
